dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt2054,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18
tt2055,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18
tt2056,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18
tt2057,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18
tt2058,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18,53.18
tt2059,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2060,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2061,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2062,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2063,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2064,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19,53.19
tt2065,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2066,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2067,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2068,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2069,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2070,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2,53.2
tt2071,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2072,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2073,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2074,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2075,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2076,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2077,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21,53.21
tt2078,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2079,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2080,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2081,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2082,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2083,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22,53.22
tt2084,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2085,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2086,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2087,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2088,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2089,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23,53.23
tt2090,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2091,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2092,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2093,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2094,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2095,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24,53.24
tt2096,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2097,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2098,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2099,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2100,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2101,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2102,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25,53.25
tt2103,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2104,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2105,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2106,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2107,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2108,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
tt2109,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2110,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2111,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2112,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2113,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2114,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27,53.27
tt2115,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2116,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2117,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2118,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2119,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2120,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2121,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28,53.28
tt2122,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2123,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2124,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2125,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2126,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2127,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29,53.29
tt2128,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2129,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2130,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2131,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2132,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2133,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
tt2134,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2135,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2136,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2137,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2138,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2139,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31,53.31
tt2140,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2141,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2142,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2143,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2144,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2145,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2146,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32,53.32
tt2147,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2148,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2149,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2150,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2151,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2152,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33,53.33
tt2153,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2154,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2155,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2156,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2157,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2158,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34,53.34
tt2159,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2160,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2161,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2162,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2163,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2164,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
tt2165,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2166,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2167,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2168,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2169,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2170,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2171,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36,53.36
tt2172,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2173,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2174,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2175,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2176,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2177,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37,53.37
tt2178,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2179,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2180,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2181,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2182,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2183,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
tt2184,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2185,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2186,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2187,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2188,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2189,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39,53.39
tt2190,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2191,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2192,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2193,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2194,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2195,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2196,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
tt2197,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2198,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2199,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2200,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2201,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2202,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41,53.41
tt2203,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2204,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2205,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2206,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2207,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2208,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42,53.42
tt2209,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2210,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2211,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2212,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2213,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2214,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
tt2215,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2216,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2217,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2218,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2219,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2220,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44,53.44
tt2221,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2222,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2223,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2224,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2225,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2226,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2227,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45,53.45
tt2228,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2229,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2230,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2231,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2232,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2233,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46,53.46
tt2234,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2235,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2236,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2237,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2238,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2239,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47
tt2240,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2241,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2242,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2243,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2244,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2245,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48,53.48
tt2246,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2247,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2248,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2249,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2250,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2251,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2252,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49
tt2253,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2254,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2255,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2256,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2257,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2258,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
tt2259,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2260,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2261,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2262,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2263,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2264,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51,53.51
tt2265,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2266,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2267,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2268,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2269,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2270,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52,53.52
tt2271,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2272,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2273,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2274,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2275,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2276,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2277,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53,53.53
tt2278,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54
tt2279,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54
tt2280,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54
tt2281,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54,53.54
