dummy,ll1,ll2,ll3,ll4,ll5,ll6,ll7,ll8,ll9,ll10,ll11,ll12,ll13,ll14
tt1581,48130,9358,9185,13447,25054,48130,186637,95716,94089,9415,11448,16780,95713,104311
tt1582,64588,12441,10042,13049,26380,64588,188624,94482,91673,9816,17352,15934,94199,102179
tt1583,63391,15683,9840,14766,26072,63391,190771,93051,89452,10915,24101,14438,98590,103258
tt1584,62876,18333,9774,16803,25824,62876,191290,90888,89187,17243,31457,13175,107530,104041
tt1585,62858,20884,9846,15765,25326,62858,193283,89618,92230,24562,35357,11937,111425,104598
tt1586,62979,23158,9887,13735,24935,62979,196720,89629,93026,27815,38028,10473,113883,104966
tt1587,62925,25328,9840,12499,24652,62925,200506,92595,91749,31533,45073,9934,119582,104998
tt1588,62870,28827,9856,11705,24984,62870,200417,96677,94558,33572,50803,9906,128394,104946
tt1589,66388,34160,10725,11470,25726,66388,200512,95086,96091,34819,57235,10131,135358,105447
tt1590,73221,42065,13780,12787,28523,73221,203384,97958,97436,37888,63342,12494,139604,107653
tt1591,87141,52408,28869,27747,46897,87141,215111,111943,107938,50446,76944,27592,148808,119428
tt1592,79598,37455,27799,26485,46927,79598,211603,117297,109048,34975,73318,29907,123643,121347
tt1593,81199,24614,23538,29163,49823,81199,187187,112918,100731,25923,51907,33799,83589,111949
tt1594,74798,22895,21881,31017,47605,74798,170056,116118,106826,30452,31932,40019,67048,111734
tt1595,73441,27043,24396,37393,47296,73441,159843,110921,85119,34234,23256,48190,53035,98001
tt1596,84840,36081,34002,48338,48444,84840,154999,116492,76555,40700,36244,54680,48775,88640
tt1597,63775,38374,34655,49965,44241,63775,147054,125120,76113,41429,38409,55403,42422,83621
tt1598,54591,38068,31495,48587,46911,54591,139372,109567,74937,38751,30756,57262,36731,78941
tt1599,50999,39288,32018,50406,49006,50999,136375,109038,74189,38059,27734,57743,35030,76985
tt1600,50580,35816,29740,49214,46559,50580,141664,117404,75407,32982,28078,48978,33576,78972
tt1601,56639,33605,30271,50565,45800,56639,157813,114702,82978,30104,30458,42011,38549,91799
tt1602,62713,29605,28001,46845,42581,62713,171801,113181,89264,24511,29152,36089,49184,106191
tt1603,57957,24155,23603,38634,40811,57957,173114,105292,82634,20286,23735,30642,64543,105467
tt1604,63524,20899,20908,30784,39925,63524,180305,110367,88318,20447,20629,27282,83759,111159
tt1605,59064,13419,9341,13429,26958,59064,177293,105200,84243,10200,10434,13491,80609,106016
tt1606,79150,17267,10942,12610,27819,79150,178958,104341,85977,14155,14191,11798,86885,107167
tt1607,83518,18070,12482,13522,26774,83518,180932,103903,89629,19149,17393,9744,91666,110435
tt1608,89221,18814,12921,13481,26021,89221,181466,102874,90153,20449,20515,9709,89588,112157
tt1609,89980,19499,13102,13151,25647,89980,180019,99729,92676,23993,26273,9752,92755,113830
tt1610,95228,20278,13195,13082,25526,95228,178576,94780,99529,29889,29782,9807,95284,114596
tt1611,100710,21008,13699,11437,25423,100710,178157,89515,102543,33259,32584,9852,94311,114741
tt1612,99422,21142,13692,9621,25051,99422,175784,88385,102129,35578,38311,9965,99038,114985
tt1613,100764,20833,14051,9867,24939,100764,174030,91324,101712,36694,44710,11521,110438,115661
tt1614,102386,22331,17158,12351,26879,102386,176146,96603,103900,40924,53521,16043,114511,117805
tt1615,115477,35328,30769,27363,45062,115477,185933,110141,116117,53201,71016,27901,122287,129514
tt1616,99775,31277,28420,25372,46353,99775,181984,112064,113792,35743,66907,25206,115835,133281
tt1617,91035,24908,23715,29202,50008,91035,165166,100324,94881,27485,40396,27291,87014,128145
tt1618,88999,22312,22463,33310,49894,88999,147112,90724,91189,34242,27168,34076,74061,133213
tt1619,78823,26033,26418,40055,52218,78823,122579,76420,83856,40210,22082,41502,62505,130846
tt1620,70203,39325,35110,49183,57919,70203,114459,70892,78571,48995,34844,50539,57623,131341
tt1621,62840,37360,35864,50710,56791,62840,104879,67663,74283,48927,37663,53316,54431,131090
tt1622,53721,23491,33359,49509,53149,53721,97234,63026,74048,44390,30907,55736,49422,123301
tt1623,52197,22325,36793,50141,51686,52197,91069,58408,78164,42066,29748,60161,46897,114796
tt1624,57881,24599,35696,47783,48293,57881,91506,60260,82790,36591,27796,53896,48459,112635
tt1625,70741,27044,32520,49152,47235,70741,103103,71467,91612,33711,30132,48354,55384,122296
tt1626,81337,27107,28620,45569,42898,81337,121418,84476,97240,27662,28447,40526,65559,133378
tt1627,78996,24455,22817,37783,39253,78996,131296,91202,91720,21967,23551,32349,75406,129583
tt1628,87147,28532,20785,29519,37601,87147,140444,105711,96637,20464,20600,28052,93449,133069
tt1629,83313,16770,9851,11540,24097,83313,137353,105052,91095,10269,9183,12549,96759,126593
tt1630,102199,15422,10584,10878,25153,102199,138945,108051,89971,13111,11370,13012,99038,125952
tt1631,101939,17247,11739,9691,24383,101939,139438,112383,89638,16674,15393,11238,106786,127715
tt1632,103931,19444,12786,9766,23778,103931,138674,116313,89458,21954,19801,9740,115511,129326
tt1633,106897,20924,13386,9882,23713,106897,140171,119792,90321,25622,21567,9644,117909,130951
tt1634,110176,21648,13790,10568,23683,110176,143415,123354,91267,29037,22634,9672,116902,132390
tt1635,112542,22286,14480,13586,23636,112542,147345,126877,93909,30908,28180,10217,112258,133566
tt1636,113469,22968,14037,14956,23343,113469,149604,130250,92824,33113,33641,13195,110633,134782
tt1637,114501,24100,14084,14917,23515,114501,152046,134465,90835,33862,38192,16725,115476,135397
tt1638,114346,27162,17205,17018,25718,114346,157754,140270,92611,34129,44301,20990,120846,136750
tt1639,125168,38572,32529,31117,44908,125168,164975,150648,103731,43321,59407,28825,130978,147099
tt1640,105167,28572,31264,26003,47036,105167,149629,144612,105471,29931,57120,29946,125009,149193
tt1641,84057,24296,24426,30108,51873,84057,128062,120150,96722,28899,38918,38754,94028,142415
tt1642,68207,24219,21971,36728,52191,68207,122094,106496,98774,36919,25772,44606,67922,146531
tt1643,50395,27849,24772,46659,54259,50395,110850,94634,94577,43098,22301,50610,43438,143878
tt1644,42675,36996,33646,57742,59666,42675,101948,94680,88395,50457,36469,56947,36342,145015
tt1645,39763,37673,34306,59787,57860,39763,92149,91045,84495,49554,39487,56618,35299,145501
tt1646,35709,34247,31747,57615,54005,35709,86478,82101,85003,44289,33603,53981,28767,143268
tt1647,36087,35992,32955,58320,52558,36087,84009,75762,86106,39510,35844,60240,26027,140797
tt1648,40780,35342,31096,55158,48853,40780,84168,79112,88586,33467,33853,56563,26747,140229
tt1649,51696,33505,31510,53717,46828,51696,92276,96426,97714,31433,32244,48627,30753,144125
tt1650,62110,27834,28388,48138,41318,62110,107422,111741,103203,25994,29427,39370,39771,143862
tt1651,59020,22639,22696,39762,37653,59020,121142,110035,94988,21946,24486,31086,46284,132055
tt1652,65829,20757,20713,31222,36827,65829,136789,116938,98138,20637,20992,27265,53984,131950
tt1653,60814,14267,9740,14190,24379,60814,135156,112872,90730,8739,8774,12601,47416,122417
tt1654,78429,19555,10405,13462,26088,78429,137439,112641,88676,9644,9755,12934,47460,119071
tt1655,77874,21728,11620,11338,25647,77874,140747,112799,89676,9336,14077,12500,49395,118531
tt1656,78176,22827,12771,10002,25447,78176,143202,112214,90348,9166,18173,12572,52497,117239
tt1657,78693,22874,13549,9850,24592,78693,146634,111131,90468,9630,20967,12811,55427,118550
tt1658,79013,22268,14541,9880,23330,79013,150230,110839,91961,11664,24024,12802,57572,120555
tt1659,79377,21607,15951,9898,21969,79377,153927,110909,93790,13002,28179,12522,60658,116162
tt1660,79890,20884,17073,9887,21364,79890,152497,110386,94461,15672,34666,12189,62216,117369
tt1661,82711,20501,17237,10188,21660,82711,151938,110298,95593,18825,40253,11936,64557,120008
tt1662,84011,22096,19145,12611,24007,84011,155437,111714,97325,21366,47625,13908,68319,117964
tt1663,91227,34846,33124,27332,43259,91227,158873,121865,107354,36768,63031,29956,80696,128141
tt1664,71530,29411,31509,25625,45391,71530,136672,123230,106621,29384,60673,30608,76422,130855
tt1665,57741,23956,24585,34110,50108,57741,109169,114479,91416,27732,42009,34693,56077,124950
tt1666,53045,23174,21951,42027,49756,53045,97728,109915,83734,31776,30679,41079,48877,130028
tt1667,43657,27266,24494,50886,51219,43657,83477,94150,69868,35015,23016,50959,37118,127833
tt1668,39711,35770,33964,59739,56220,39711,76268,82534,64012,41483,37691,59022,33049,128738
tt1669,38205,37627,34981,60893,55148,38205,72617,74775,58937,40550,44275,62528,29714,128937
tt1670,36177,37455,31828,57693,52449,36177,64505,66799,53161,35679,39287,62563,23697,127601
tt1671,36501,38699,32491,58890,52028,36501,58411,60287,50938,32508,36805,60350,21536,127632
tt1672,39062,36953,31676,56893,48690,39062,61978,60641,51922,29213,31668,52121,22766,130025
tt1673,47140,37164,32788,57303,47071,47140,77777,70335,59675,29447,32809,46850,28253,136968
tt1674,55543,33189,29779,53176,41969,55543,93386,82196,72626,25222,31450,40917,29263,139217
tt1675,52656,26520,24198,43943,37892,52656,93679,90793,79359,21915,25131,32532,24070,131975
tt1676,58051,21871,20904,35224,36126,58051,101611,108897,91837,21002,21145,26271,26985,136332
tt1677,53098,8788,10273,16938,22586,53098,102056,109247,87035,8785,8838,11312,19830,125764
tt1678,72022,10000,12384,15436,23270,72022,110261,109446,86000,9524,10491,10911,21076,125968
tt1679,73560,12179,13299,13307,21973,73560,115122,108681,87648,9379,15300,10186,22561,129129
tt1680,76273,14631,13621,11815,20681,76273,115913,107159,86743,9644,18890,10044,24893,126145
tt1681,78468,16919,13461,11826,19915,78468,117648,107510,83869,12653,22863,10042,27274,127874
tt1682,82589,19220,13330,10956,19728,82589,118381,109466,80702,16447,28024,10050,28857,129952
tt1683,87350,21698,13663,9755,19828,87350,116584,111668,80439,19622,32343,10056,30764,126127
tt1684,87989,24744,14148,9755,20278,87989,114480,114043,81297,22110,34711,10076,32167,127100
tt1685,91243,28160,14964,10129,21119,91243,115610,116840,81360,23474,37821,10514,31278,129270
tt1686,96589,33329,17755,12498,24013,96589,120110,121278,85170,26671,43836,13424,31624,127682
tt1687,115190,44707,32825,27586,44868,115190,128964,130229,100494,37406,62411,27394,45012,138059
tt1688,104808,33307,31226,28573,50126,104808,125064,121185,100925,27707,57572,32090,44188,140989
tt1689,100663,23921,24316,36458,58058,100663,113737,94654,91409,29119,39682,41476,34608,135221
tt1690,101699,21844,22721,40515,60264,101699,111593,79818,101601,32010,27974,48162,30505,139824
tt1691,94337,23783,27735,46745,62331,94337,105159,64304,101874,35357,22313,52075,23189,136066
tt1692,89090,33643,37306,57300,66611,89090,107023,55138,98346,41733,36124,58848,26014,135224
tt1693,83737,38832,38201,58987,65746,83737,108403,49436,76902,42737,40996,56208,26276,133895
tt1694,77804,34371,34637,55952,62968,77804,107368,44587,67830,37879,36734,51221,22729,130907
tt1695,76733,34388,34977,56760,62815,76733,106536,40397,69334,34196,35740,51837,21461,130003
tt1696,80796,33079,34951,55412,58863,80796,114458,43021,76352,30676,31219,43842,28547,131698
tt1697,90703,34372,36373,56483,54446,90703,124501,53816,88135,29791,31136,38228,41094,137636
tt1698,99153,30565,32182,52882,46565,99153,130500,65013,94948,24860,27933,33462,53015,139045
tt1699,95746,24926,26389,47606,40795,95746,131175,70377,87393,20928,23940,28861,55262,128838
tt1700,101620,21499,22452,37779,38177,101620,143338,83979,90127,20827,21177,24594,62756,129591
tt1701,95787,9081,9082,17994,24043,95787,145844,81552,84396,9261,8642,10258,58747,120399
tt1702,112994,10038,9941,15632,25060,112994,151769,82393,83625,10141,9498,10707,63770,117231
tt1703,110762,9845,9756,12728,24529,110762,157157,83874,81898,10009,13030,10007,73627,117629
tt1704,110325,9803,9721,11967,24334,110325,160913,84884,82819,9935,15676,9895,78972,118230
tt1705,110296,10328,10547,12056,24335,110296,164510,84999,83665,9974,16502,9901,81186,118938
tt1706,110322,12525,11342,12095,24341,110322,168330,84407,81907,10008,21631,9956,82876,119436
tt1707,111899,15859,11965,11818,24348,111899,174009,83689,82128,10021,26394,10165,83109,119754
tt1708,114930,19220,12832,11341,23770,114930,179018,84395,82816,10596,29160,11799,84732,119969
tt1709,118958,23187,13699,12460,23371,118958,181650,87663,84151,14408,36114,14066,88221,120773
tt1710,120296,29259,16381,15125,25416,120296,184051,93070,86918,19098,45568,18291,91980,122899
tt1711,130694,46353,29604,33451,44319,130694,187172,106257,99012,30992,59846,27927,105961,134380
tt1712,106314,41058,27184,34698,46114,106314,166509,107917,98855,26393,50321,34424,110638,137245
tt1713,81715,27299,23581,38495,51414,81715,141036,100516,80217,25204,34272,46085,104292,130876
tt1714,67660,22414,22061,42569,52363,67660,131107,99614,71173,24214,26675,50285,110344,135074
tt1715,50105,26326,25146,49192,54623,50105,112014,89052,60312,28731,22509,51535,108390,131266
tt1716,41948,38374,33504,59334,59708,41948,102542,80797,57905,37410,35343,60050,107943,130650
tt1717,38677,39556,33740,61133,57941,38677,96896,69240,58360,33727,39263,60326,106719,134216
tt1718,33461,37270,30570,60101,54738,33461,94480,57712,56621,26581,32163,53605,104048,138657
tt1719,29678,38721,32323,61059,53566,29678,92216,50331,59232,27073,30383,51866,102881,132405
tt1720,29137,35530,32449,60241,48751,29137,94483,51848,66989,25076,24621,43966,105359,133836
tt1721,34530,33739,33760,60444,45451,34530,106834,64677,83198,25183,24403,37920,113497,140296
tt1722,43541,28019,31401,55332,40119,43541,125583,78542,97838,22703,23491,33267,117090,141219
tt1723,50469,23282,26015,45202,37382,50469,134038,79989,98346,20561,21217,28189,111240,130486
tt1724,65289,21062,21838,35942,36263,65289,142331,88332,104237,20849,28797,24065,117354,130883
tt1725,65295,9235,9108,18481,23146,65295,139070,83268,98152,11859,21673,10516,111950,121108
tt1726,86928,10635,9997,19142,24447,86928,139426,82940,94095,12873,22968,11816,110502,117573
tt1727,89866,13889,9804,19253,23794,89866,141478,84002,88275,14681,25496,10542,112047,117666
tt1728,93951,18828,9691,19253,23416,93951,143012,84673,87787,17222,27663,10195,113384,118090
tt1729,97745,22416,9736,18152,23081,97745,143265,85503,89582,20455,28398,10240,113562,118550
tt1730,101563,21482,10095,16489,22761,101563,141810,86637,88668,24893,32124,10190,113454,119690
tt1731,105014,21793,11478,13852,22497,105014,139843,90401,85126,28175,37898,10236,113331,121308
tt1732,107765,22585,12436,10718,22257,107765,137770,93687,81053,29110,41315,10774,113426,123042
tt1733,110931,23529,13468,10241,22789,110931,136490,91668,77421,28685,42076,13139,114214,124047
tt1734,109996,26101,16369,12698,25447,109996,136012,92939,77908,30740,48520,17471,115082,125777
tt1735,116511,40511,30310,28091,45605,116511,142513,104367,90436,41499,65748,28044,125551,136604
tt1736,88732,37940,27736,29492,49373,88732,127733,105880,85979,34435,61247,31826,128476,137591
tt1737,61590,36326,23535,31811,55748,61590,100969,95995,65385,25447,36283,41890,119790,127200
tt1738,45358,40488,22596,23646,56304,45358,89872,93908,58997,21945,23158,47635,123192,125048
tt1739,27303,24843,27350,21808,57569,27303,75046,85068,49394,23818,25952,53028,119593,117960
tt1740,24867,29969,36946,27242,61909,24867,68306,81127,44777,32295,36943,61752,113668,118551
tt1741,25188,32637,38924,27907,60011,25188,65021,78783,43394,30533,39887,62426,107981,120259
tt1742,22717,31721,36395,29998,57267,22717,57865,75619,37370,28509,36293,55763,104341,121730
tt1743,21690,32980,37367,31057,56685,21690,52665,73433,34551,29767,36388,52004,103644,125020
tt1744,20277,31781,37279,29273,53291,20277,53744,77798,35364,27788,31847,46217,106180,129811
tt1745,23039,30914,37326,34830,50859,23039,62355,90103,41872,28507,30394,42875,115491,137004
tt1746,21609,25939,32376,33194,45043,21609,75264,99755,54838,24843,27684,37041,119485,138133
tt1747,21451,22566,26659,30765,40438,21451,83793,97107,58923,20360,22008,32116,110543,127293
tt1748,33636,21105,22664,29420,37659,33636,96123,102601,65792,20088,24000,28180,111823,127893
tt1749,31995,9267,9087,16201,23420,31995,93961,97683,58786,9158,18324,14414,102846,118955
tt1750,48694,10128,9975,17702,24589,48694,97856,98286,57603,10427,20589,14911,99854,116340
tt1751,51411,10470,9748,17942,23687,51411,101053,94568,59840,17454,24785,12650,99806,116667
tt1752,52345,12358,9652,18071,23042,52345,102766,93287,63185,26427,25989,11065,99832,117152
tt1753,51199,14529,9657,14120,23259,51199,102239,93144,67673,32559,27748,10200,100025,117670
tt1754,49710,16559,9712,12117,23714,49710,97337,93508,70230,37108,32259,9937,100005,118168
tt1755,48199,18037,9712,13881,24076,48199,92318,93798,70647,38446,35530,9881,99842,118461
tt1756,46917,18893,9709,13773,24167,46917,88389,94419,70569,42550,36203,9854,99494,118721
tt1757,46234,19428,10118,11400,24854,46234,81806,96326,73966,48841,39740,10082,101278,119423
tt1758,45395,21743,13167,12810,27749,45395,75426,100027,75954,52968,46355,12450,103694,121470
tt1759,56648,33322,27288,28073,46846,56648,77378,110593,85700,63565,57911,27225,114949,132832
tt1760,40391,27336,25918,25555,48375,40391,75944,106922,83709,44669,48098,27682,115740,135547
tt1761,30062,26218,23558,25651,51643,30062,70006,88440,68479,25663,31499,32343,103731,128379
tt1762,28015,28940,22214,26483,50355,28015,72679,81002,63811,22505,23882,36909,102955,131627
tt1763,21832,37666,25980,30491,52272,21832,72203,73104,53955,26070,27290,43662,97140,128378
tt1764,24712,52358,36947,34802,57663,24712,73638,71861,51447,35571,39858,51451,95050,129985
tt1765,24891,48618,39992,33160,56465,24891,72082,68359,50362,36860,42709,53339,94454,131418
